"","Cruise","Haul","Yr","LonDec","LatDec","ICESCODE","Validity","AreaKmSq","Species","CatchKg","RaisedNo"
"3486","IGFS2006",154,2006,-7.806,51.631,"VIIg","V",0.319984015447994,"SOL",0.401,1
"3487","IGFS2006",154,2006,-7.806,51.631,"VIIg","V",0.319984015447994,"THR",1.06,1
"3488","IGFS2006",154,2006,-7.806,51.631,"VIIg","V",0.319984015447994,"WHB",0.08,1
"3489","IGFS2006",154,2006,-7.806,51.631,"VIIg","V",0.319984015447994,"WHG",48.77,337.493
"3490","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"COD",13.93,8
"3491","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"DAB",3.77,57
"3492","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"DGS",2.38,1
"3493","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"GUG",1.951,45
"3494","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"HAD",249.236,1916.244
"3495","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"HER",3.854,35
"3496","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"HOM",0.216,46
"3497","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"JOD",0.015,1
"3498","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"LSD",5.59,16
"3499","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"MAC",5.31,42
"3500","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"MEG",0.238,1
"3501","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"MON",0.606,1
"3502","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"NOP",67.64,6356.073
"3503","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"PLE",12.923,31
"3504","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"POD",0.325,41
"3505","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"SPR",0.335,35
"3506","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"WHB",0.5,7
"3507","IGFS2006",155,2006,-7.514,51.671,"VIIg","V",0.42147636281683,"WHG",156.29,1107.027
"3508","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"GUG",0.358,7
"3509","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"HAD",97.311,528.66
"3510","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"HER",1.792,16
"3511","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"HOM",0.122,16
"3512","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"JOD",1.582,4
"3513","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"LSD",8.02,35
"3514","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"MAC",311.798,7160.908
"3515","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"MEG",0.116,1
"3516","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"NOP",0.415,44
"3517","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"POD",14.32,1759.497
"3518","IGFS2006",156,2006,-7.25,51.672,"VIIg","V",0.388151009947394,"WHG",32.67,177.555
"3519","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"COD",0.673,1
"3520","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"DAB",2.07,24
"3521","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"DGS",1.929,1
"3522","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"GUG",2.983,51
"3523","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"HAD",69.42,580.675
"3524","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"HER",0.427,4
"3525","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"HOM",0.715,97
"3526","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"JOD",6.12,14
"3527","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"LSD",10.82,20
"3528","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"MAC",2.969,37
"3529","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"MON",6.128,3
"3530","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"NOP",113.18,9400.945
"3531","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"PLE",3.667,12
"3532","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"POD",2.8,286.97
"3533","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"SDR",8.56,8
"3534","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"SPR",0.72,38
"3535","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"THR",3.56,2
"3536","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"WHB",0.036,1
"3537","IGFS2006",157,2006,-7.089,51.801,"VIIg","V",0.301778800885628,"WHG",36.7,490.568
"3538","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"DAB",17.178,338.483
"3539","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"GUG",7.09,141.576
"3540","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"HAD",7.66,55
"3541","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"HER",0.108,1
"3542","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"HOM",0.348,33
"3543","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"LSD",11.33,20
"3544","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"MAC",0.518,2
"3545","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"MEG",0.689,1
"3546","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"MON",1.849,2
"3547","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"NOP",0.24,20.259
"3548","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"PLE",9.905,60
"3549","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"POD",6.04,506.808
"3550","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"SDR",0.288,1
"3551","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"SPR",4.16,552
"3552","IGFS2006",158,2006,-7.399,51.922,"VIIg","V",0.287516309961813,"WHG",68.76,876.176
"3553","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"BOF",0.056,1
"3554","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"COD",0.047,1
"3555","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"DAB",4.2,35
"3556","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"GUG",17.74,543.548
"3557","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"HAD",6.51,97
"3558","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"HOM",0.157,4
"3559","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"JOD",0.651,1
"3560","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"LSD",1.082,1
"3561","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"MAC",1.041,10
"3562","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"MEG",0.241,3
"3563","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"MON",0.965,1
"3564","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"NOP",136.58,9945.147
"3565","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"PLE",0.182,2
"3566","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"POD",54.06,2241.353
"3567","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"WHB",1.161,27
"3568","IGFS2006",159,2006,-7.522,51.056,"VIIg","V",0.464438392833149,"WHG",15.54,94
"3569","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"BOF",0.002,1
"3570","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"DAB",0.204,2
"3571","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"GUG",0.933,28
"3572","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"HAD",2.7,13
"3573","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"HER",0.093,1
"3574","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"JOD",0.52,1
"3575","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"LSD",0.005,1
"3576","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"MAC",1.48,5
"3577","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"MEG",2.362,10
"3578","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"NOP",11.38,654.944
"3579","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"PLE",0.47,1
"3580","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"POD",2.21,74
"3581","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"SKT",1.075,1
"3582","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"SPR",0.051,19
"3583","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"WHB",11.642,439.609
"3584","IGFS2006",160,2006,-7.448,51.157,"VIIg","V",0.423609502289956,"WHG",3.35,17
"3585","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"BOF",0.015,2
"3586","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"COD",5.496,7
"3587","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"DAB",0.861,11
"3588","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"GUG",0.851,21
"3589","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"HAD",19.876,105
"3590","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"HER",1.336,12
"3591","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"HOM",0.291,13
"3592","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"JOD",1.249,2
"3593","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"LSD",1.62,2
"3594","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"MAC",109.423,2399.005
"3595","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"MEG",0.608,2
"3596","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"NOP",49.078,5143.263
"3597","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"PLE",0.256,1
"3598","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"POD",4.922,560.186
"3599","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"SPR",0.497,95
"3600","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"WHB",0.565,10
"3601","IGFS2006",161,2006,-7.78,51.338,"VIIg","V",0.447657317009582,"WHG",28.784,147
"3602","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"COD",3.69,2
"3603","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"DAB",0.704,14
"3604","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"GUG",12.355,143.177
"3605","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"HAD",9.98,8
"3606","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"HER",0.031,1
"3607","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"HOM",0.009,2
"3608","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"JOD",1.269,4
"3609","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"LSD",4.49,5
"3610","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"MAC",0.646,2
"3611","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"MEG",1.677,4
"3612","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"MON",2.51,1
"3613","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"NOP",0.809,95
"3614","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"PLE",0.135,1
"3615","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"POD",6.81,652.717
"3616","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"SOL",0.666,2
"3617","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"SPR",2.818,308.822
"3618","IGFS2006",163,2006,-8.254,51.612,"VIIg","V",0.359611503043422,"WHG",1.11,20
"3619","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"COD",2.6,1
"3620","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"DGS",8.29,2
"3621","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"GUG",1.114,20
"3622","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"HAD",1.36,10
"3623","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"HER",0.077,1
"3624","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"HOM",0.368,4
"3625","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"LSD",3.35,15
"3626","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"MEG",0.894,5
"3627","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"NOP",25.975,1375.681
"3628","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"POD",18.904,668.614
"3629","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"WHB",9.566,290.523
"3630","IGFS2006",164,2006,-7.749,50.908,"VIIg","V",0.468514425459642,"WHG",1.22,6
"3631","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"BOF",0.003,1
"3632","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"COD",0.559,1
"3633","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"DAB",1.479,10
"3634","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"DGS",1.428,1
"3635","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"GUG",1.974,43
"3636","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"HAD",14.19,79
"3637","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"HOM",0.156,3
"3638","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"JOD",0.974,2
"3639","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"LSD",1.05,3
"3640","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"MAC",0.086,2
"3641","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"MEG",1.673,9
"3642","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"NOP",86.908,6202.977
"3643","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"PLE",3.051,10
"3644","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"POD",30.571,823.9
"3645","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"SKT",0.328,1
"3646","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"SOL",0.934,2
"3647","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"WHB",9.025,370.59
"3648","IGFS2006",165,2006,-8.073,51.034,"VIIg","V",0.439790188194621,"WHG",5.35,18
"3649","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"BOF",0.029,3
"3650","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"DGS",5.71,1
"3651","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"GUG",0.116,4
"3652","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"HAD",0.186,1
"3653","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"HOM",0.006,1
"3654","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"LSD",0.038,1
"3655","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"MAC",1.011,11
"3656","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"MEG",0.951,3
"3657","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"NOP",28.361,2437.512
"3658","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"POD",12.04,567.925
"3659","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"POK",5.74,1
"3660","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"WHB",27.099,1126.286
"3661","IGFS2006",166,2006,-8.219,51.11,"VIIg","V",0.474398924779084,"WHG",0.171,1
"3662","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"BOF",0.07,5
"3663","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"COD",5.05,5
"3664","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"GUG",0.043,1
"3665","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"HAD",7.64,27
"3666","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"HER",0.112,1
"3667","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"HOM",0.307,6
"3668","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"JOD",0.261,1
"3669","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"MAC",0.214,5
"3670","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"MEG",1.243,5
"3671","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"NOP",147.16,14313.433
"3672","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"PLE",1.04,1
"3673","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"POD",55.64,1390.999
"3674","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"WHB",4.96,126
"3675","IGFS2006",167,2006,-8.113,51.22,"VIIg","V",0.413942646200779,"WHG",5.23,26
"3676","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"BOF",0.019,4
"3677","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"COD",12.33,11
"3678","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"DAB",0.29,4
"3679","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"GUG",0.097,2
"3680","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"HAD",63.585,207
"3681","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"HOM",0.293,5
"3682","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"JOD",2.35,4
"3683","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"LSD",1.19,2
"3684","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"MAC",0.123,1
"3685","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"MEG",1.568,4
"3686","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"NOP",34.511,3810.43
"3687","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"PLE",0.566,1
"3688","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"POD",12.08,544.876
"3689","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"WHB",0.093,1
"3690","IGFS2006",168,2006,-8.285,51.422,"VIIg","V",0.449634481355033,"WHG",12.605,58
"3691","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"GUG",0.362,9
"3692","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"HAD",1.88,12
"3693","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"HOM",0.464,9
"3694","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"JOD",1.944,3
"3695","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"LSD",1.03,2
"3696","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"MEG",1.88,9
"3697","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"MON",0.516,1
"3698","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"NOP",27.93,2113.223
"3699","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"POD",78.91,1866.389
"3700","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"WHB",15.676,651.915
"3701","IGFS2006",169,2006,-8.536,51.206,"VIIg","V",0.448172323720013,"WHG",8.38,36
"3702","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"BOF",0.537,13
"3703","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"DAB",0.04,1
"3704","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"GUG",0.048,2
"3705","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"HOM",0.155,3
"3706","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"JOD",1.76,2
"3707","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"LSD",0.465,6
"3708","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"MAC",0.061,1
"3709","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"MEG",0.496,4
"3710","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"MON",4,2
"3711","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"NOP",10.296,876.872
"3712","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"POD",16.661,423.184
"3713","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"WHB",13.403,693.42
"3714","IGFS2006",170,2006,-8.788,51.1,"VIIg","V",0.452921805974455,"WHG",0.519,1
"3715","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"BOF",101.6,1472.199
"3716","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"DGS",3.1,1
"3717","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"GUG",0.074,1
"3718","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"HAD",2.14,9
"3719","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"HOM",0.703,5
"3720","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"JOD",0.83,2
"3721","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"MAC",0.198,1
"3722","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"MEG",1.446,8
"3723","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"NOP",1.009,48
"3724","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"POD",36.422,1149.089
"3725","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"WHB",6.348,287.425
"3726","IGFS2006",171,2006,-9.216,50.978,"VIIj","V",0.461327728319705,"WHG",7.24,23
"3727","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"BOF",6.97,126
"3728","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"GUG",0.138,4
"3729","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"HAD",0.301,3
"3730","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"HOM",0.416,3
"3731","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"LSD",4.155,20
"3732","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"MEG",0.191,2
"3733","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"MON",0.787,1
"3734","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"NOP",1.287,74
"3735","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"PLE",0.631,1
"3736","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"POD",3.304,371.213
"3737","IGFS2006",172,2006,-9.233,51.117,"VIIj","V",0.466059669457673,"WHB",1.268,59
"3738","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"BOF",1.68,40
"3739","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"DAB",7.895,63.733
"3740","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"DGS",0.98,1
"3741","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"GUG",0.33,11
"3742","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"HAD",0.583,4
"3743","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"HOM",0.163,1
"3744","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"JOD",1.87,3
"3745","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"LSD",1.832,17
"3746","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"MEG",1.583,6
"3747","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"MON",4.84,4
"3748","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"NOP",0.19,15
"3749","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"POD",4.13,552.886
"3750","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"WHB",9.89,507.445
"3751","IGFS2006",173,2006,-9.595,51.129,"VIIj","V",0.32585351159487,"WHG",0.578,4
